date,global,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10
2019-01-18,1.81661887770139,-0.07252796278251922,0.2759418503682052,0.8280666101778168,-0.4151859370833509,0.051271963367776195,0.12799526672925698,1.2539995077309118,0.9292539157840881,0.8920967168755345,2.196323188904008
2019-01-21,0.26157094693757266,1.81661887770139,-0.07252796278251922,0.2759418503682052,0.8280666101778168,-0.4151859370833509,0.051271963367776195,0.12799526672925698,1.2539995077309118,0.9292539157840881,0.8920967168755345
2019-01-22,-0.7451254501564847,0.26157094693757266,1.81661887770139,-0.07252796278251922,0.2759418503682052,0.8280666101778168,-0.4151859370833509,0.051271963367776195,0.12799526672925698,1.2539995077309118,0.9292539157840881
2019-01-23,-0.10667885748169004,-0.7451254501564847,0.26157094693757266,1.81661887770139,-0.07252796278251922,0.2759418503682052,0.8280666101778168,-0.4151859370833509,0.051271963367776195,0.12799526672925698,1.2539995077309118
2019-01-24,0.48047035638599683,-0.10667885748169004,-0.7451254501564847,0.26157094693757266,1.81661887770139,-0.07252796278251922,0.2759418503682052,0.8280666101778168,-0.4151859370833509,0.051271963367776195,0.12799526672925698
2019-01-25,1.0971657324202893,0.48047035638599683,-0.10667885748169004,-0.7451254501564847,0.26157094693757266,1.81661887770139,-0.07252796278251922,0.2759418503682052,0.8280666101778168,-0.4151859370833509,0.051271963367776195
2019-01-28,-0.607889112588743,1.0971657324202893,0.48047035638599683,-0.10667885748169004,-0.7451254501564847,0.26157094693757266,1.81661887770139,-0.07252796278251922,0.2759418503682052,0.8280666101778168,-0.4151859370833509
2019-01-29,0.3655933989245566,-0.607889112588743,1.0971657324202893,0.48047035638599683,-0.10667885748169004,-0.7451254501564847,0.26157094693757266,1.81661887770139,-0.07252796278251922,0.2759418503682052,0.8280666101778168
2019-01-30,0.4225335231499028,0.3655933989245566,-0.607889112588743,1.0971657324202893,0.48047035638599683,-0.10667885748169004,-0.7451254501564847,0.26157094693757266,1.81661887770139,-0.07252796278251922,0.2759418503682052
2019-01-31,0.3411501655068158,0.4225335231499028,0.3655933989245566,-0.607889112588743,1.0971657324202893,0.48047035638599683,-0.10667885748169004,-0.7451254501564847,0.26157094693757266,1.81661887770139,-0.07252796278251922
2019-02-01,0.06343539540189785,0.3411501655068158,0.4225335231499028,0.3655933989245566,-0.607889112588743,1.0971657324202893,0.48047035638599683,-0.10667885748169004,-0.7451254501564847,0.26157094693757266,1.81661887770139
2019-02-04,0.24147740790800165,0.06343539540189785,0.3411501655068158,0.4225335231499028,0.3655933989245566,-0.607889112588743,1.0971657324202893,0.48047035638599683,-0.10667885748169004,-0.7451254501564847,0.26157094693757266
2019-02-05,0.9976957523592991,0.24147740790800165,0.06343539540189785,0.3411501655068158,0.4225335231499028,0.3655933989245566,-0.607889112588743,1.0971657324202893,0.48047035638599683,-0.10667885748169004,-0.7451254501564847
2019-02-06,0.06989323251552317,0.9976957523592991,0.24147740790800165,0.06343539540189785,0.3411501655068158,0.4225335231499028,0.3655933989245566,-0.607889112588743,1.0971657324202893,0.48047035638599683,-0.10667885748169004
2019-02-07,-1.531266623660959,0.06989323251552317,0.9976957523592991,0.24147740790800165,0.06343539540189785,0.3411501655068158,0.4225335231499028,0.3655933989245566,-0.607889112588743,1.0971657324202893,0.48047035638599683
2019-02-08,-0.9341002236998542,-1.531266623660959,0.06989323251552317,0.9976957523592991,0.24147740790800165,0.06343539540189785,0.3411501655068158,0.4225335231499028,0.3655933989245566,-0.607889112588743,1.0971657324202893
2019-02-11,0.3661743526087124,-0.9341002236998542,-1.531266623660959,0.06989323251552317,0.9976957523592991,0.24147740790800165,0.06343539540189785,0.3411501655068158,0.4225335231499028,0.3655933989245566,-0.607889112588743
2019-02-12,0.9391337594306804,0.3661743526087124,-0.9341002236998542,-1.531266623660959,0.06989323251552317,0.9976957523592991,0.24147740790800165,0.06343539540189785,0.3411501655068158,0.4225335231499028,0.3655933989245566
2019-02-13,0.7819064091536999,0.9391337594306804,0.3661743526087124,-0.9341002236998542,-1.531266623660959,0.06989323251552317,0.9976957523592991,0.24147740790800165,0.06343539540189785,0.3411501655068158,0.4225335231499028
2019-02-14,-0.21377385689023617,0.7819064091536999,0.9391337594306804,0.3661743526087124,-0.9341002236998542,-1.531266623660959,0.06989323251552317,0.9976957523592991,0.24147740790800165,0.06343539540189785,0.3411501655068158
2019-02-15,0.38736445357689187,-0.21377385689023617,0.7819064091536999,0.9391337594306804,0.3661743526087124,-0.9341002236998542,-1.531266623660959,0.06989323251552317,0.9976957523592991,0.24147740790800165,0.06343539540189785
2019-02-18,0.8787620167872632,0.38736445357689187,-0.21377385689023617,0.7819064091536999,0.9391337594306804,0.3661743526087124,-0.9341002236998542,-1.531266623660959,0.06989323251552317,0.9976957523592991,0.24147740790800165
2019-02-19,0.008966547874675943,0.8787620167872632,0.38736445357689187,-0.21377385689023617,0.7819064091536999,0.9391337594306804,0.3661743526087124,-0.9341002236998542,-1.531266623660959,0.06989323251552317,0.9976957523592991
2019-02-20,0.706361921102069,0.008966547874675943,0.8787620167872632,0.38736445357689187,-0.21377385689023617,0.7819064091536999,0.9391337594306804,0.3661743526087124,-0.9341002236998542,-1.531266623660959,0.06989323251552317
2019-02-21,-0.07317819606696634,0.706361921102069,0.008966547874675943,0.8787620167872632,0.38736445357689187,-0.21377385689023617,0.7819064091536999,0.9391337594306804,0.3661743526087124,-0.9341002236998542,-1.531266623660959
2019-02-22,0.36709511114701643,-0.07317819606696634,0.706361921102069,0.008966547874675943,0.8787620167872632,0.38736445357689187,-0.21377385689023617,0.7819064091536999,0.9391337594306804,0.3661743526087124,-0.9341002236998542
2019-02-25,0.28697253623761076,0.36709511114701643,-0.07317819606696634,0.706361921102069,0.008966547874675943,0.8787620167872632,0.38736445357689187,-0.21377385689023617,0.7819064091536999,0.9391337594306804,0.3661743526087124
2019-02-26,-0.21318145119510915,0.28697253623761076,0.36709511114701643,-0.07317819606696634,0.706361921102069,0.008966547874675943,0.8787620167872632,0.38736445357689187,-0.21377385689023617,0.7819064091536999,0.9391337594306804
2019-02-27,-0.40774274419644746,-0.21318145119510915,0.28697253623761076,0.36709511114701643,-0.07317819606696634,0.706361921102069,0.008966547874675943,0.8787620167872632,0.38736445357689187,-0.21377385689023617,0.7819064091536999
2019-02-28,-0.27784528473452963,-0.40774274419644746,-0.21318145119510915,0.28697253623761076,0.36709511114701643,-0.07317819606696634,0.706361921102069,0.008966547874675943,0.8787620167872632,0.38736445357689187,-0.21377385689023617
2019-03-01,0.6908212465740792,-0.27784528473452963,-0.40774274419644746,-0.21318145119510915,0.28697253623761076,0.36709511114701643,-0.07317819606696634,0.706361921102069,0.008966547874675943,0.8787620167872632,0.38736445357689187
2019-03-04,0.2440462443686582,0.6908212465740792,-0.27784528473452963,-0.40774274419644746,-0.21318145119510915,0.28697253623761076,0.36709511114701643,-0.07317819606696634,0.706361921102069,0.008966547874675943,0.8787620167872632
2019-03-05,-0.11973460586120689,0.2440462443686582,0.6908212465740792,-0.27784528473452963,-0.40774274419644746,-0.21318145119510915,0.28697253623761076,0.36709511114701643,-0.07317819606696634,0.706361921102069,0.008966547874675943
2019-03-06,-0.25230429250096736,-0.11973460586120689,0.2440462443686582,0.6908212465740792,-0.27784528473452963,-0.40774274419644746,-0.21318145119510915,0.28697253623761076,0.36709511114701643,-0.07317819606696634,0.706361921102069
2019-03-07,-0.9111823336761758,-0.25230429250096736,-0.11973460586120689,0.2440462443686582,0.6908212465740792,-0.27784528473452963,-0.40774274419644746,-0.21318145119510915,0.28697253623761076,0.36709511114701643,-0.07317819606696634
2019-03-08,-1.0665282502390878,-0.9111823336761758,-0.25230429250096736,-0.11973460586120689,0.2440462443686582,0.6908212465740792,-0.27784528473452963,-0.40774274419644746,-0.21318145119510915,0.28697253623761076,0.36709511114701643
2019-03-11,0.8220850453915722,-1.0665282502390878,-0.9111823336761758,-0.25230429250096736,-0.11973460586120689,0.2440462443686582,0.6908212465740792,-0.27784528473452963,-0.40774274419644746,-0.21318145119510915,0.28697253623761076
2019-03-12,0.6073310961844215,0.8220850453915722,-1.0665282502390878,-0.9111823336761758,-0.25230429250096736,-0.11973460586120689,0.2440462443686582,0.6908212465740792,-0.27784528473452963,-0.40774274419644746,-0.21318145119510915
2019-03-13,-0.007028980985261779,0.6073310961844215,0.8220850453915722,-1.0665282502390878,-0.9111823336761758,-0.25230429250096736,-0.11973460586120689,0.2440462443686582,0.6908212465740792,-0.27784528473452963,-0.40774274419644746
2019-03-14,0.14403536863610747,-0.007028980985261779,0.6073310961844215,0.8220850453915722,-1.0665282502390878,-0.9111823336761758,-0.25230429250096736,-0.11973460586120689,0.2440462443686582,0.6908212465740792,-0.27784528473452963
2019-03-15,0.7158232433822334,0.14403536863610747,-0.007028980985261779,0.6073310961844215,0.8220850453915722,-1.0665282502390878,-0.9111823336761758,-0.25230429250096736,-0.11973460586120689,0.2440462443686582,0.6908212465740792
2019-03-18,0.6434272256706985,0.7158232433822334,0.14403536863610747,-0.007028980985261779,0.6073310961844215,0.8220850453915722,-1.0665282502390878,-0.9111823336761758,-0.25230429250096736,-0.11973460586120689,0.2440462443686582
2019-03-19,0.39284714748852684,0.6434272256706985,0.7158232433822334,0.14403536863610747,-0.007028980985261779,0.6073310961844215,0.8220850453915722,-1.0665282502390878,-0.9111823336761758,-0.25230429250096736,-0.11973460586120689
2019-03-20,-0.6947576871450026,0.39284714748852684,0.6434272256706985,0.7158232433822334,0.14403536863610747,-0.007028980985261779,0.6073310961844215,0.8220850453915722,-1.0665282502390878,-0.9111823336761758,-0.25230429250096736
2019-03-21,0.21172518149611733,-0.6947576871450026,0.39284714748852684,0.6434272256706985,0.7158232433822334,0.14403536863610747,-0.007028980985261779,0.6073310961844215,0.8220850453915722,-1.0665282502390878,-0.9111823336761758
2019-03-22,-1.15025120862079,0.21172518149611733,-0.6947576871450026,0.39284714748852684,0.6434272256706985,0.7158232433822334,0.14403536863610747,-0.007028980985261779,0.6073310961844215,0.8220850453915722,-1.0665282502390878
2019-03-25,-0.9665234544009178,-1.15025120862079,0.21172518149611733,-0.6947576871450026,0.39284714748852684,0.6434272256706985,0.7158232433822334,0.14403536863610747,-0.007028980985261779,0.6073310961844215,0.8220850453915722
2019-03-26,0.9691765983433024,-0.9665234544009178,-1.15025120862079,0.21172518149611733,-0.6947576871450026,0.39284714748852684,0.6434272256706985,0.7158232433822334,0.14403536863610747,-0.007028980985261779,0.6073310961844215
2019-03-27,-0.06590359065587716,0.9691765983433024,-0.9665234544009178,-1.15025120862079,0.21172518149611733,-0.6947576871450026,0.39284714748852684,0.6434272256706985,0.7158232433822334,0.14403536863610747,-0.007028980985261779
2019-03-28,-0.17237424907125767,-0.06590359065587716,0.9691765983433024,-0.9665234544009178,-1.15025120862079,0.21172518149611733,-0.6947576871450026,0.39284714748852684,0.6434272256706985,0.7158232433822334,0.14403536863610747
2019-03-29,0.8093943242591184,-0.17237424907125767,-0.06590359065587716,0.9691765983433024,-0.9665234544009178,-1.15025120862079,0.21172518149611733,-0.6947576871450026,0.39284714748852684,0.6434272256706985,0.7158232433822334
2019-04-01,1.447088350812036,0.8093943242591184,-0.17237424907125767,-0.06590359065587716,0.9691765983433024,-0.9665234544009178,-1.15025120862079,0.21172518149611733,-0.6947576871450026,0.39284714748852684,0.6434272256706985
2019-04-02,0.3869953251201319,1.447088350812036,0.8093943242591184,-0.17237424907125767,-0.06590359065587716,0.9691765983433024,-0.9665234544009178,-1.15025120862079,0.21172518149611733,-0.6947576871450026,0.39284714748852684
2019-04-03,0.932284527244137,0.3869953251201319,1.447088350812036,0.8093943242591184,-0.17237424907125767,-0.06590359065587716,0.9691765983433024,-0.9665234544009178,-1.15025120862079,0.21172518149611733,-0.6947576871450026
2019-04-04,0.014125959410922572,0.932284527244137,0.3869953251201319,1.447088350812036,0.8093943242591184,-0.17237424907125767,-0.06590359065587716,0.9691765983433024,-0.9665234544009178,-1.15025120862079,0.21172518149611733
2019-04-05,0.3996826367878163,0.014125959410922572,0.932284527244137,0.3869953251201319,1.447088350812036,0.8093943242591184,-0.17237424907125767,-0.06590359065587716,0.9691765983433024,-0.9665234544009178,-1.15025120862079
2019-04-08,-0.18318029193897623,0.3996826367878163,0.014125959410922572,0.932284527244137,0.3869953251201319,1.447088350812036,0.8093943242591184,-0.17237424907125767,-0.06590359065587716,0.9691765983433024,-0.9665234544009178
2019-04-09,-0.4041188910784413,-0.18318029193897623,0.3996826367878163,0.014125959410922572,0.932284527244137,0.3869953251201319,1.447088350812036,0.8093943242591184,-0.17237424907125767,-0.06590359065587716,0.9691765983433024
2019-04-10,0.09869280839725568,-0.4041188910784413,-0.18318029193897623,0.3996826367878163,0.014125959410922572,0.932284527244137,0.3869953251201319,1.447088350812036,0.8093943242591184,-0.17237424907125767,-0.06590359065587716
2019-04-11,0.07440200479145447,0.09869280839725568,-0.4041188910784413,-0.18318029193897623,0.3996826367878163,0.014125959410922572,0.932284527244137,0.3869953251201319,1.447088350812036,0.8093943242591184,-0.17237424907125767
2019-04-12,0.3862474796513957,0.07440200479145447,0.09869280839725568,-0.4041188910784413,-0.18318029193897623,0.3996826367878163,0.014125959410922572,0.932284527244137,0.3869953251201319,1.447088350812036,0.8093943242591184
2019-04-15,0.22171827179682987,0.3862474796513957,0.07440200479145447,0.09869280839725568,-0.4041188910784413,-0.18318029193897623,0.3996826367878163,0.014125959410922572,0.932284527244137,0.3869953251201319,1.447088350812036
2019-04-16,0.33548582668441185,0.22171827179682987,0.3862474796513957,0.07440200479145447,0.09869280839725568,-0.4041188910784413,-0.18318029193897623,0.3996826367878163,0.014125959410922572,0.932284527244137,0.3869953251201319
2019-04-17,0.24459655049038798,0.33548582668441185,0.22171827179682987,0.3862474796513957,0.07440200479145447,0.09869280839725568,-0.4041188910784413,-0.18318029193897623,0.3996826367878163,0.014125959410922572,0.932284527244137
2019-04-18,-0.10268125213209041,0.24459655049038798,0.33548582668441185,0.22171827179682987,0.3862474796513957,0.07440200479145447,0.09869280839725568,-0.4041188910784413,-0.18318029193897623,0.3996826367878163,0.014125959410922572
2019-04-19,0.10223554206441228,-0.10268125213209041,0.24459655049038798,0.33548582668441185,0.22171827179682987,0.3862474796513957,0.07440200479145447,0.09869280839725568,-0.4041188910784413,-0.18318029193897623,0.3996826367878163
2019-04-22,0.008484681979471491,0.10223554206441228,-0.10268125213209041,0.24459655049038798,0.33548582668441185,0.22171827179682987,0.3862474796513957,0.07440200479145447,0.09869280839725568,-0.4041188910784413,-0.18318029193897623
2019-04-23,0.2189264141809896,0.008484681979471491,0.10223554206441228,-0.10268125213209041,0.24459655049038798,0.33548582668441185,0.22171827179682987,0.3862474796513957,0.07440200479145447,0.09869280839725568,-0.4041188910784413
2019-04-24,-0.2528299119886907,0.2189264141809896,0.008484681979471491,0.10223554206441228,-0.10268125213209041,0.24459655049038798,0.33548582668441185,0.22171827179682987,0.3862474796513957,0.07440200479145447,0.09869280839725568
2019-04-25,-0.34086940526046194,-0.2528299119886907,0.2189264141809896,0.008484681979471491,0.10223554206441228,-0.10268125213209041,0.24459655049038798,0.33548582668441185,0.22171827179682987,0.3862474796513957,0.07440200479145447
2019-04-26,0.21315219846818448,-0.34086940526046194,-0.2528299119886907,0.2189264141809896,0.008484681979471491,0.10223554206441228,-0.10268125213209041,0.24459655049038798,0.33548582668441185,0.22171827179682987,0.3862474796513957
2019-04-29,0.12885385765677945,0.21315219846818448,-0.34086940526046194,-0.2528299119886907,0.2189264141809896,0.008484681979471491,0.10223554206441228,-0.10268125213209041,0.24459655049038798,0.33548582668441185,0.22171827179682987
2019-04-30,-0.3185571682712403,0.12885385765677945,0.21315219846818448,-0.34086940526046194,-0.2528299119886907,0.2189264141809896,0.008484681979471491,0.10223554206441228,-0.10268125213209041,0.24459655049038798,0.33548582668441185
2019-05-01,-0.43490161154683243,-0.3185571682712403,0.12885385765677945,0.21315219846818448,-0.34086940526046194,-0.2528299119886907,0.2189264141809896,0.008484681979471491,0.10223554206441228,-0.10268125213209041,0.24459655049038798
2019-05-02,-0.26054152821199533,-0.43490161154683243,-0.3185571682712403,0.12885385765677945,0.21315219846818448,-0.34086940526046194,-0.2528299119886907,0.2189264141809896,0.008484681979471491,0.10223554206441228,-0.10268125213209041
2019-05-03,0.1806267897635887,-0.26054152821199533,-0.43490161154683243,-0.3185571682712403,0.12885385765677945,0.21315219846818448,-0.34086940526046194,-0.2528299119886907,0.2189264141809896,0.008484681979471491,0.10223554206441228
2019-05-06,-0.9911154225943872,0.1806267897635887,-0.26054152821199533,-0.43490161154683243,-0.3185571682712403,0.12885385765677945,0.21315219846818448,-0.34086940526046194,-0.2528299119886907,0.2189264141809896,0.008484681979471491
2019-05-07,-0.8257833630062691,-0.9911154225943872,0.1806267897635887,-0.26054152821199533,-0.43490161154683243,-0.3185571682712403,0.12885385765677945,0.21315219846818448,-0.34086940526046194,-0.2528299119886907,0.2189264141809896
2019-05-08,-0.5109502393654903,-0.8257833630062691,-0.9911154225943872,0.1806267897635887,-0.26054152821199533,-0.43490161154683243,-0.3185571682712403,0.12885385765677945,0.21315219846818448,-0.34086940526046194,-0.2528299119886907
2019-05-09,-1.5492980463243224,-0.5109502393654903,-0.8257833630062691,-0.9911154225943872,0.1806267897635887,-0.26054152821199533,-0.43490161154683243,-0.3185571682712403,0.12885385765677945,0.21315219846818448,-0.34086940526046194
2019-05-10,0.3904340597327823,-1.5492980463243224,-0.5109502393654903,-0.8257833630062691,-0.9911154225943872,0.1806267897635887,-0.26054152821199533,-0.43490161154683243,-0.3185571682712403,0.12885385765677945,0.21315219846818448
2019-05-13,-1.093991967188084,0.3904340597327823,-1.5492980463243224,-0.5109502393654903,-0.8257833630062691,-0.9911154225943872,0.1806267897635887,-0.26054152821199533,-0.43490161154683243,-0.3185571682712403,0.12885385765677945
2019-05-14,0.4336902289122628,-1.093991967188084,0.3904340597327823,-1.5492980463243224,-0.5109502393654903,-0.8257833630062691,-0.9911154225943872,0.1806267897635887,-0.26054152821199533,-0.43490161154683243,-0.3185571682712403
2019-05-15,0.45683670172045227,0.4336902289122628,-1.093991967188084,0.3904340597327823,-1.5492980463243224,-0.5109502393654903,-0.8257833630062691,-0.9911154225943872,0.1806267897635887,-0.26054152821199533,-0.43490161154683243
2019-05-16,0.5945162013048702,0.45683670172045227,0.4336902289122628,-1.093991967188084,0.3904340597327823,-1.5492980463243224,-0.5109502393654903,-0.8257833630062691,-0.9911154225943872,0.1806267897635887,-0.26054152821199533
2019-05-17,-0.5238764762268571,0.5945162013048702,0.45683670172045227,0.4336902289122628,-1.093991967188084,0.3904340597327823,-1.5492980463243224,-0.5109502393654903,-0.8257833630062691,-0.9911154225943872,0.1806267897635887
2019-05-20,-0.8749040286361717,-0.5238764762268571,0.5945162013048702,0.45683670172045227,0.4336902289122628,-1.093991967188084,0.3904340597327823,-1.5492980463243224,-0.5109502393654903,-0.8257833630062691,-0.9911154225943872
2019-05-21,0.4294574043764314,-0.8749040286361717,-0.5238764762268571,0.5945162013048702,0.45683670172045227,0.4336902289122628,-1.093991967188084,0.3904340597327823,-1.5492980463243224,-0.5109502393654903,-0.8257833630062691
2019-05-22,-0.167402403518729,0.4294574043764314,-0.8749040286361717,-0.5238764762268571,0.5945162013048702,0.45683670172045227,0.4336902289122628,-1.093991967188084,0.3904340597327823,-1.5492980463243224,-0.5109502393654903
2019-05-23,-1.5976509040037128,-0.167402403518729,0.4294574043764314,-0.8749040286361717,-0.5238764762268571,0.5945162013048702,0.45683670172045227,0.4336902289122628,-1.093991967188084,0.3904340597327823,-1.5492980463243224
2019-05-24,0.29505800464941934,-1.5976509040037128,-0.167402403518729,0.4294574043764314,-0.8749040286361717,-0.5238764762268571,0.5945162013048702,0.45683670172045227,0.4336902289122628,-1.093991967188084,0.3904340597327823
2019-05-27,0.2871776807268949,0.29505800464941934,-1.5976509040037128,-0.167402403518729,0.4294574043764314,-0.8749040286361717,-0.5238764762268571,0.5945162013048702,0.45683670172045227,0.4336902289122628,-1.093991967188084
2019-05-28,-0.10179511273463548,0.2871776807268949,0.29505800464941934,-1.5976509040037128,-0.167402403518729,0.4294574043764314,-0.8749040286361717,-0.5238764762268571,0.5945162013048702,0.45683670172045227,0.4336902289122628
2019-05-29,-1.149475200519334,-0.10179511273463548,0.2871776807268949,0.29505800464941934,-1.5976509040037128,-0.167402403518729,0.4294574043764314,-0.8749040286361717,-0.5238764762268571,0.5945162013048702,0.45683670172045227
2019-05-30,0.1586219238716119,-1.149475200519334,-0.10179511273463548,0.2871776807268949,0.29505800464941934,-1.5976509040037128,-0.167402403518729,0.4294574043764314,-0.8749040286361717,-0.5238764762268571,0.5945162013048702
2019-05-31,-1.1342739237294146,0.1586219238716119,-1.149475200519334,-0.10179511273463548,0.2871776807268949,0.29505800464941934,-1.5976509040037128,-0.167402403518729,0.4294574043764314,-0.8749040286361717,-0.5238764762268571
2019-06-03,0.05186815139772152,-1.1342739237294146,0.1586219238716119,-1.149475200519334,-0.10179511273463548,0.2871776807268949,0.29505800464941934,-1.5976509040037128,-0.167402403518729,0.4294574043764314,-0.8749040286361717
2019-06-04,0.9711403545791768,0.05186815139772152,-1.1342739237294146,0.1586219238716119,-1.149475200519334,-0.10179511273463548,0.2871776807268949,0.29505800464941934,-1.5976509040037128,-0.167402403518729,0.4294574043764314
2019-06-05,0.6445432358780483,0.9711403545791768,0.05186815139772152,-1.1342739237294146,0.1586219238716119,-1.149475200519334,-0.10179511273463548,0.2871776807268949,0.29505800464941934,-1.5976509040037128,-0.167402403518729
2019-06-06,-0.20984330224723777,0.6445432358780483,0.9711403545791768,0.05186815139772152,-1.1342739237294146,0.1586219238716119,-1.149475200519334,-0.10179511273463548,0.2871776807268949,0.29505800464941934,-1.5976509040037128
2019-06-07,0.782198164118794,-0.20984330224723777,0.6445432358780483,0.9711403545791768,0.05186815139772152,-1.1342739237294146,0.1586219238716119,-1.149475200519334,-0.10179511273463548,0.2871776807268949,0.29505800464941934
2019-06-10,0.942866872827221,0.782198164118794,-0.20984330224723777,0.6445432358780483,0.9711403545791768,0.05186815139772152,-1.1342739237294146,0.1586219238716119,-1.149475200519334,-0.10179511273463548,0.2871776807268949
